player_id,name,age,position,nationality,club,market_value,goals,assists,minutes_played,contract_years_left
1516,Player_1515,18,RB,Argentina,Club_115,€573K,0,0,426,0
1517,Player_1516,35,CDM,Italy,Club_116,€811K,2,0,3188,3
1518,Player_1517,29,CM,Portugal,Club_117,€1M,5,1,3237,3
1519,Player_1518,30,CAM,Netherlands,Club_118,€1M,0,0,40,4
1520,Player_1519,29,LM,Belgium,Club_119,€636K,0,0,428,5
1521,Player_1520,22,RM,England,Club_120,€1M,1,0,343,3
1522,Player_1521,32,LW,Spain,Club_121,€925K,2,4,3495,1
1523,Player_1522,27,RW,Germany,Club_122,€1M,0,0,365,3
1524,Player_1523,35,ST,France,Club_123,€2M,1,3,3191,2
1525,Player_1524,19,GK,Brazil,Club_124,€332K,0,1,608,4
1526,Player_1525,24,CB,Argentina,Club_125,€883K,2,0,2704,4
1527,Player_1526,21,LB,Italy,Club_126,€765K,0,0,727,3
1528,Player_1527,31,RB,Portugal,Club_127,€677K,1,2,2276,2
1529,Player_1528,17,CDM,Netherlands,Club_128,€462K,1,0,824,5
1530,Player_1529,23,CM,Belgium,Club_129,€1M,3,2,3201,3
1531,Player_1530,26,CAM,England,Club_130,€854K,0,0,1375,1
1532,Player_1531,28,LM,Spain,Club_131,€1M,1,1,888,4
1533,Player_1532,32,RM,Germany,Club_132,€1M,3,1,2043,4
1534,Player_1533,23,LW,France,Club_133,€1M,2,0,1341,5
1535,Player_1534,33,RW,Brazil,Club_134,€1M,0,1,3031,2
1536,Player_1535,33,ST,Argentina,Club_135,€1M,0,1,3720,0
1537,Player_1536,29,GK,Italy,Club_136,€822K,1,1,2883,5
1538,Player_1537,30,CB,Portugal,Club_137,€1M,4,0,3408,2
1539,Player_1538,21,LB,Netherlands,Club_138,€1M,0,1,1296,1
1540,Player_1539,26,RB,Belgium,Club_139,€663K,0,0,116,2
1541,Player_1540,28,CDM,England,Club_140,€1M,2,0,2865,5
1542,Player_1541,16,CM,Spain,Club_141,€1M,2,1,2415,0
1543,Player_1542,21,CAM,Germany,Club_142,€823K,0,0,1117,1
1544,Player_1543,24,LM,France,Club_143,€1M,0,0,167,1
1545,Player_1544,23,RM,Brazil,Club_144,€794K,0,3,3001,0
1546,Player_1545,26,LW,Argentina,Club_145,€1M,1,1,1738,3
1547,Player_1546,34,RW,Italy,Club_146,€1M,2,1,1364,2
1548,Player_1547,24,ST,Portugal,Club_147,€1M,1,1,2708,5
1549,Player_1548,32,GK,Netherlands,Club_148,€490K,0,0,694,1
1550,Player_1549,27,CB,Belgium,Club_149,€749K,4,0,924,5
1551,Player_1550,29,LB,England,Club_150,€775K,0,0,151,2
1552,Player_1551,30,RB,Spain,Club_151,€315K,0,0,585,0
1553,Player_1552,31,CDM,Germany,Club_152,€634K,0,0,912,4
1554,Player_1553,35,CM,France,Club_153,€457K,0,0,2321,0
1555,Player_1554,16,CAM,Brazil,Club_154,€1M,1,0,1577,2
1556,Player_1555,25,LM,Argentina,Club_155,€1M,1,1,495,1
1557,Player_1556,23,RM,Italy,Club_156,€1M,1,1,3795,2
1558,Player_1557,33,LW,Portugal,Club_157,€1M,0,1,2148,4
1559,Player_1558,16,RW,Netherlands,Club_158,€2M,0,1,556,1
1560,Player_1559,17,ST,Belgium,Club_159,€1M,0,0,1105,4
1561,Player_1560,16,GK,England,Club_160,€637K,0,1,1552,3
1562,Player_1561,16,CB,Spain,Club_161,€505K,1,1,2120,5
1563,Player_1562,24,LB,Germany,Club_162,€498K,2,0,3085,0
1564,Player_1563,28,RB,France,Club_163,€497K,2,0,3504,3
1565,Player_1564,16,CDM,Brazil,Club_164,€978K,0,0,156,2
1566,Player_1565,28,CM,Argentina,Club_165,€714K,0,0,734,3
1567,Player_1566,35,CAM,Italy,Club_166,€1M,3,1,2179,0
1568,Player_1567,22,LM,Portugal,Club_167,€2M,3,0,3409,1
1569,Player_1568,17,RM,Netherlands,Club_168,€1M,3,3,3066,5
1570,Player_1569,21,LW,Belgium,Club_169,€1M,1,1,1427,4
1571,Player_1570,22,RW,England,Club_170,€1M,0,0,3447,1
1572,Player_1571,29,ST,Spain,Club_171,€2M,2,0,558,5
1573,Player_1572,33,GK,Germany,Club_172,€298K,1,0,2154,3
1574,Player_1573,30,CB,France,Club_173,€1M,4,1,3691,2
1575,Player_1574,17,LB,Brazil,Club_174,€963K,1,1,2312,3
1576,Player_1575,25,RB,Argentina,Club_175,€1M,3,2,3276,0
1577,Player_1576,27,CDM,Italy,Club_176,€682K,1,0,3150,0
1578,Player_1577,32,CM,Portugal,Club_177,€552K,0,0,154,2
1579,Player_1578,23,CAM,Netherlands,Club_178,€2M,1,2,3035,5
1580,Player_1579,26,LM,Belgium,Club_179,€769K,0,1,996,1
1581,Player_1580,18,RM,England,Club_180,€1M,1,1,2294,0
1582,Player_1581,21,LW,Spain,Club_181,€932K,2,0,530,0
1583,Player_1582,24,RW,Germany,Club_182,€2M,1,0,2905,2
1584,Player_1583,21,ST,France,Club_183,€2M,1,0,1971,1
1585,Player_1584,24,GK,Brazil,Club_184,€414K,0,0,2585,3
1586,Player_1585,22,CB,Argentina,Club_185,€482K,0,0,728,4
1587,Player_1586,24,LB,Italy,Club_186,€623K,0,0,1177,2
1588,Player_1587,33,RB,Portugal,Club_187,€358K,0,0,153,1
1589,Player_1588,27,CDM,Netherlands,Club_188,€748K,0,1,3757,4
1590,Player_1589,23,CM,Belgium,Club_189,€1M,0,0,91,2
1591,Player_1590,23,CAM,England,Club_190,€1M,5,2,3504,3
1592,Player_1591,33,LM,Spain,Club_191,€900K,1,1,2385,3
1593,Player_1592,35,RM,Germany,Club_192,€1M,0,0,1503,1
1594,Player_1593,30,LW,France,Club_193,€1M,0,0,1716,1
1595,Player_1594,22,RW,Brazil,Club_194,€1M,0,2,3202,3
1596,Player_1595,26,ST,Argentina,Club_195,€2M,1,0,2497,3
1597,Player_1596,35,GK,Italy,Club_196,€513K,0,0,2016,2
1598,Player_1597,31,CB,Portugal,Club_197,€937K,1,2,2857,5
1599,Player_1598,19,LB,Netherlands,Club_198,€541K,1,0,786,5
1600,Player_1599,21,RB,Belgium,Club_199,€410K,1,0,272,1
1601,Player_1600,18,CDM,England,Club_0,€1M,2,0,2027,4
1602,Player_1601,24,CM,Spain,Club_1,€2M,4,0,2635,3
1603,Player_1602,25,CAM,Germany,Club_2,€1M,0,0,176,4
1604,Player_1603,29,LM,France,Club_3,€764K,2,0,3767,1
1605,Player_1604,26,RM,Brazil,Club_4,€1M,1,2,2878,1
1606,Player_1605,33,LW,Argentina,Club_5,€1M,0,0,642,0
1607,Player_1606,27,RW,Italy,Club_6,€1M,2,1,1898,3
1608,Player_1607,27,ST,Portugal,Club_7,€1M,1,2,3120,5
1609,Player_1608,28,GK,Netherlands,Club_8,€763K,2,0,566,5
1610,Player_1609,28,CB,Belgium,Club_9,€1M,0,0,665,1
1611,Player_1610,34,LB,England,Club_10,€387K,3,1,3426,1
1612,Player_1611,34,RB,Spain,Club_11,€823K,3,2,3783,3
1613,Player_1612,29,CDM,Germany,Club_12,€935K,0,2,1331,0
1614,Player_1613,19,CM,France,Club_13,€1M,0,1,2915,0
1615,Player_1614,28,CAM,Brazil,Club_14,€2M,2,0,3701,0
1616,Player_1615,23,LM,Argentina,Club_15,€1M,2,0,1798,0
1617,Player_1616,34,RM,Italy,Club_16,€563K,0,0,1069,2
1618,Player_1617,27,LW,Portugal,Club_17,€1M,4,1,2349,3
1619,Player_1618,33,RW,Netherlands,Club_18,€1M,2,0,2915,3
1620,Player_1619,21,ST,Belgium,Club_19,€1M,1,0,2959,3
1621,Player_1620,33,GK,England,Club_20,€456K,1,0,407,5
1622,Player_1621,34,CB,Spain,Club_21,€810K,1,1,1212,0
1623,Player_1622,20,LB,Germany,Club_22,€592K,1,2,2869,0
1624,Player_1623,24,RB,France,Club_23,€882K,2,0,1853,5
1625,Player_1624,18,CDM,Brazil,Club_24,€833K,1,1,1152,5
1626,Player_1625,25,CM,Argentina,Club_25,€798K,0,0,2608,1
1627,Player_1626,34,CAM,Italy,Club_26,€1M,1,2,3608,2
1628,Player_1627,18,LM,Portugal,Club_27,€2M,4,2,3337,5
1629,Player_1628,30,RM,Netherlands,Club_28,€990K,0,0,1141,3
1630,Player_1629,16,LW,Belgium,Club_29,€1M,0,1,2511,2
1631,Player_1630,22,RW,England,Club_30,€880K,1,0,143,5
1632,Player_1631,27,ST,Spain,Club_31,€1M,2,0,2489,3
1633,Player_1632,32,GK,Germany,Club_32,€262K,1,0,3271,0
1634,Player_1633,35,CB,France,Club_33,€930K,1,0,3228,0
1635,Player_1634,20,LB,Brazil,Club_34,€581K,0,0,486,3
1636,Player_1635,19,RB,Argentina,Club_35,€451K,0,0,859,4
1637,Player_1636,27,CDM,Italy,Club_36,€1M,0,1,3205,0
1638,Player_1637,35,CM,Portugal,Club_37,€757K,2,1,1935,1
1639,Player_1638,33,CAM,Netherlands,Club_38,€739K,0,0,147,5
1640,Player_1639,32,LM,Belgium,Club_39,€853K,0,0,1359,0
1641,Player_1640,34,RM,England,Club_40,€787K,1,1,3142,1
1642,Player_1641,24,LW,Spain,Club_41,€1M,1,1,3304,2
1643,Player_1642,19,RW,Germany,Club_42,€1M,0,1,1357,0
1644,Player_1643,17,ST,France,Club_43,€2M,2,1,2858,5
1645,Player_1644,19,GK,Brazil,Club_44,€924K,3,0,2713,0
1646,Player_1645,17,CB,Argentina,Club_45,€1M,0,0,89,5
1647,Player_1646,30,LB,Italy,Club_46,€873K,1,0,1357,2
1648,Player_1647,17,RB,Portugal,Club_47,€788K,0,0,198,5
1649,Player_1648,19,CDM,Netherlands,Club_48,€895K,1,1,3232,1
1650,Player_1649,21,CM,Belgium,Club_49,€1M,0,0,537,4
1651,Player_1650,22,CAM,England,Club_50,€1M,0,0,3192,5
1652,Player_1651,25,LM,Spain,Club_51,€1M,0,0,300,5
1653,Player_1652,34,RM,Germany,Club_52,€978K,0,1,723,1
1654,Player_1653,34,LW,France,Club_53,€722K,1,0,1598,3
1655,Player_1654,27,RW,Brazil,Club_54,€2M,2,1,3010,3
1656,Player_1655,18,ST,Argentina,Club_55,€3M,2,0,1459,3
1657,Player_1656,28,GK,Italy,Club_56,€765K,0,0,67,5
1658,Player_1657,33,CB,Portugal,Club_57,€655K,3,0,2506,2
1659,Player_1658,23,LB,Netherlands,Club_58,€590K,0,1,1537,1
1660,Player_1659,30,RB,Belgium,Club_59,€511K,0,0,397,5
1661,Player_1660,16,CDM,England,Club_60,€730K,1,0,619,0
1662,Player_1661,18,CM,Spain,Club_61,€754K,1,2,3357,5
1663,Player_1662,23,CAM,Germany,Club_62,€1M,3,0,1584,3
1664,Player_1663,19,LM,France,Club_63,€695K,0,0,1163,1
1665,Player_1664,31,RM,Brazil,Club_64,€612K,0,0,729,0
1666,Player_1665,25,LW,Argentina,Club_65,€1M,1,0,555,1
1667,Player_1666,27,RW,Italy,Club_66,€2M,1,1,1952,2
1668,Player_1667,29,ST,Portugal,Club_67,€1M,2,1,2828,3
1669,Player_1668,29,GK,Netherlands,Club_68,€637K,1,1,3661,4
1670,Player_1669,17,CB,Belgium,Club_69,€420K,0,0,1751,5
1671,Player_1670,20,LB,England,Club_70,€448K,0,2,2941,3
1672,Player_1671,20,RB,Spain,Club_71,€995K,0,3,2657,3
1673,Player_1672,21,CDM,Germany,Club_72,€1M,2,1,2795,2
1674,Player_1673,28,CM,France,Club_73,€1M,2,0,2329,0
1675,Player_1674,24,CAM,Brazil,Club_74,€1M,1,2,2708,3
1676,Player_1675,30,LM,Argentina,Club_75,€2M,4,0,2971,0
1677,Player_1676,29,RM,Italy,Club_76,€765K,0,0,995,0
1678,Player_1677,22,LW,Portugal,Club_77,€1M,1,1,1959,2
1679,Player_1678,35,RW,Netherlands,Club_78,€844K,0,3,1601,3
1680,Player_1679,17,ST,Belgium,Club_79,€2M,1,0,2793,5
1681,Player_1680,22,GK,England,Club_80,€528K,3,0,1480,2
1682,Player_1681,21,CB,Spain,Club_81,€529K,0,0,2134,2
1683,Player_1682,32,LB,Germany,Club_82,€481K,0,0,1102,4
1684,Player_1683,17,RB,France,Club_83,€394K,1,1,3276,5
1685,Player_1684,18,CDM,Brazil,Club_84,€467K,1,2,2838,2
1686,Player_1685,20,CM,Argentina,Club_85,€981K,2,3,3408,4
1687,Player_1686,20,CAM,Italy,Club_86,€687K,0,1,3325,0
1688,Player_1687,16,LM,Portugal,Club_87,€1M,2,1,2351,5
1689,Player_1688,23,RM,Netherlands,Club_88,€1M,0,0,1403,5
1690,Player_1689,27,LW,Belgium,Club_89,€1M,3,0,2177,0
1691,Player_1690,19,RW,England,Club_90,€1M,1,0,2643,1
1692,Player_1691,28,ST,Spain,Club_91,€2M,0,0,1299,5
1693,Player_1692,30,GK,Germany,Club_92,€772K,3,1,1722,1
1694,Player_1693,26,CB,France,Club_93,€1M,0,0,2605,0
1695,Player_1694,25,LB,Brazil,Club_94,€703K,0,1,898,3
1696,Player_1695,18,RB,Argentina,Club_95,€595K,2,0,1206,1
1697,Player_1696,29,CDM,Italy,Club_96,€1M,1,1,3339,2
1698,Player_1697,31,CM,Portugal,Club_97,€1M,2,0,3393,5
1699,Player_1698,25,CAM,Netherlands,Club_98,€1M,2,1,1535,1
1700,Player_1699,25,LM,Belgium,Club_99,€1M,2,1,3683,5
1701,Player_1700,27,RM,England,Club_100,€912K,0,0,77,0
1702,Player_1701,24,LW,Spain,Club_101,€1M,1,0,2831,3
1703,Player_1702,16,RW,Germany,Club_102,€2M,1,1,3410,0
1704,Player_1703,20,ST,France,Club_103,€3M,1,1,2721,3
1705,Player_1704,35,GK,Brazil,Club_104,€330K,2,0,3627,5
1706,Player_1705,23,CB,Argentina,Club_105,€880K,1,1,1532,1
1707,Player_1706,26,LB,Italy,Club_106,€802K,0,0,237,2
1708,Player_1707,27,RB,Portugal,Club_107,€454K,0,0,1157,2
1709,Player_1708,16,CDM,Netherlands,Club_108,€854K,1,0,1996,0
1710,Player_1709,35,CM,Belgium,Club_109,€1M,1,0,1215,5
1711,Player_1710,26,CAM,England,Club_110,€1M,1,2,3427,3
1712,Player_1711,20,LM,Spain,Club_111,€1M,0,0,277,1
1713,Player_1712,30,RM,Germany,Club_112,€2M,4,0,3089,3
1714,Player_1713,20,LW,France,Club_113,€2M,0,0,523,3
1715,Player_1714,27,RW,Brazil,Club_114,€1M,0,0,179,3
1716,Player_1715,20,ST,Argentina,Club_115,€2M,0,0,122,5
1717,Player_1716,32,GK,Italy,Club_116,€228K,0,1,1269,1
1718,Player_1717,32,CB,Portugal,Club_117,€593K,1,0,1757,5
1719,Player_1718,27,LB,Netherlands,Club_118,€508K,1,2,3444,3
1720,Player_1719,30,RB,Belgium,Club_119,€1M,4,1,3122,5
1721,Player_1720,30,CDM,England,Club_120,€378K,0,0,1094,2
1722,Player_1721,21,CM,Spain,Club_121,€1M,0,1,479,0
1723,Player_1722,27,CAM,Germany,Club_122,€2M,3,1,3631,4
1724,Player_1723,35,LM,France,Club_123,€486K,0,2,3090,3
1725,Player_1724,33,RM,Brazil,Club_124,€1M,1,0,1797,2
1726,Player_1725,29,LW,Argentina,Club_125,€2M,1,1,2131,5
1727,Player_1726,17,RW,Italy,Club_126,€1M,1,0,3226,2
1728,Player_1727,24,ST,Portugal,Club_127,€1M,1,3,2612,0
1729,Player_1728,20,GK,Netherlands,Club_128,€1M,3,2,2666,0
1730,Player_1729,35,CB,Belgium,Club_129,€752K,0,0,2404,4
1731,Player_1730,16,LB,England,Club_130,€678K,2,0,815,4
1732,Player_1731,18,RB,Spain,Club_131,€496K,0,0,2694,4
1733,Player_1732,21,CDM,Germany,Club_132,€883K,1,0,442,1
1734,Player_1733,20,CM,France,Club_133,€2M,2,1,3140,1
1735,Player_1734,20,CAM,Brazil,Club_134,€1M,3,0,2570,2
1736,Player_1735,16,LM,Argentina,Club_135,€786K,1,0,142,5
1737,Player_1736,32,RM,Italy,Club_136,€1M,0,0,191,0
1738,Player_1737,34,LW,Portugal,Club_137,€689K,1,1,1410,3
1739,Player_1738,29,RW,Netherlands,Club_138,€1M,0,0,377,0
1740,Player_1739,27,ST,Belgium,Club_139,€2M,1,4,2628,1
1741,Player_1740,25,GK,England,Club_140,€544K,0,1,534,2
1742,Player_1741,35,CB,Spain,Club_141,€386K,0,1,1716,3
1743,Player_1742,33,LB,Germany,Club_142,€786K,1,2,3364,4
1744,Player_1743,26,RB,France,Club_143,€772K,0,0,1032,4
1745,Player_1744,17,CDM,Brazil,Club_144,€1M,1,0,3342,1
1746,Player_1745,33,CM,Argentina,Club_145,€869K,0,0,1410,2
1747,Player_1746,22,CAM,Italy,Club_146,€1M,3,0,2140,5
1748,Player_1747,30,LM,Portugal,Club_147,€856K,0,0,1989,0
1749,Player_1748,26,RM,Netherlands,Club_148,€1M,1,0,2576,1
1750,Player_1749,33,LW,Belgium,Club_149,€1M,1,0,1177,5
1751,Player_1750,27,RW,England,Club_150,€2M,0,0,404,5
1752,Player_1751,21,ST,Spain,Club_151,€2M,2,1,2887,0
1753,Player_1752,35,GK,Germany,Club_152,€617K,1,2,1172,3
1754,Player_1753,28,CB,France,Club_153,€1M,2,0,888,0
1755,Player_1754,35,LB,Brazil,Club_154,€477K,3,1,3338,3
1756,Player_1755,31,RB,Argentina,Club_155,€710K,0,1,421,5
1757,Player_1756,33,CDM,Italy,Club_156,€601K,1,0,1641,2
1758,Player_1757,25,CM,Portugal,Club_157,€1M,1,0,471,1
1759,Player_1758,23,CAM,Netherlands,Club_158,€1M,0,0,2940,0
1760,Player_1759,33,LM,Belgium,Club_159,€878K,1,0,546,2
1761,Player_1760,16,RM,England,Club_160,€521K,0,0,630,2
1762,Player_1761,23,LW,Spain,Club_161,€3M,5,0,3597,0
1763,Player_1762,21,RW,Germany,Club_162,€2M,2,0,3574,4
1764,Player_1763,20,ST,France,Club_163,€1M,1,1,1037,5
1765,Player_1764,30,GK,Brazil,Club_164,€1M,2,2,2825,4
1766,Player_1765,30,CB,Argentina,Club_165,€1M,3,0,3723,3
1767,Player_1766,17,LB,Italy,Club_166,€1M,2,0,1829,2
1768,Player_1767,16,RB,Portugal,Club_167,€327K,0,0,363,1
1769,Player_1768,26,CDM,Netherlands,Club_168,€773K,1,0,2166,1
1770,Player_1769,25,CM,Belgium,Club_169,€1M,2,0,3309,2
1771,Player_1770,33,CAM,England,Club_170,€560K,0,0,545,4
1772,Player_1771,33,LM,Spain,Club_171,€1M,6,0,3240,5
1773,Player_1772,32,RM,Germany,Club_172,€1M,0,3,2569,2
1774,Player_1773,23,LW,France,Club_173,€1M,1,0,633,3
1775,Player_1774,30,RW,Brazil,Club_174,€1M,1,1,1936,2
1776,Player_1775,23,ST,Argentina,Club_175,€3M,1,0,1680,0
1777,Player_1776,32,GK,Italy,Club_176,€345K,0,1,962,4
1778,Player_1777,27,CB,Portugal,Club_177,€667K,0,0,3005,0
1779,Player_1778,23,LB,Netherlands,Club_178,€851K,0,2,882,0
1780,Player_1779,29,RB,Belgium,Club_179,€865K,1,0,2827,2
1781,Player_1780,19,CDM,England,Club_180,€771K,0,0,870,5
1782,Player_1781,16,CM,Spain,Club_181,€1M,0,0,515,2
1783,Player_1782,16,CAM,Germany,Club_182,€680K,1,0,2985,5
1784,Player_1783,34,LM,France,Club_183,€921K,2,0,1420,1
1785,Player_1784,31,RM,Brazil,Club_184,€1M,0,1,865,5
1786,Player_1785,29,LW,Argentina,Club_185,€2M,3,2,2153,0
1787,Player_1786,31,RW,Italy,Club_186,€1M,0,1,1108,2
1788,Player_1787,20,ST,Portugal,Club_187,€1M,0,0,213,1
1789,Player_1788,24,GK,Netherlands,Club_188,€595K,1,1,3192,0
1790,Player_1789,17,CB,Belgium,Club_189,€657K,2,2,3203,1
1791,Player_1790,33,LB,England,Club_190,€836K,3,0,2897,4
1792,Player_1791,21,RB,Spain,Club_191,€431K,1,0,2244,3
1793,Player_1792,24,CDM,Germany,Club_192,€537K,0,0,18,0
1794,Player_1793,16,CM,France,Club_193,€1M,0,1,641,2
1795,Player_1794,24,CAM,Brazil,Club_194,€1M,2,1,3083,5
1796,Player_1795,31,LM,Argentina,Club_195,€802K,0,0,1104,4
1797,Player_1796,28,RM,Italy,Club_196,€1M,0,0,329,1
1798,Player_1797,24,LW,Portugal,Club_197,€1M,0,0,865,3
1799,Player_1798,28,RW,Netherlands,Club_198,€1M,0,0,773,5
1800,Player_1799,24,ST,Belgium,Club_199,€2M,0,0,391,0
1801,Player_1800,26,GK,England,Club_0,€494K,1,1,636,3
1802,Player_1801,19,CB,Spain,Club_1,€763K,1,1,2354,4
1803,Player_1802,17,LB,Germany,Club_2,€1M,3,3,3338,3
1804,Player_1803,21,RB,France,Club_3,€1M,7,1,3518,0
1805,Player_1804,29,CDM,Brazil,Club_4,€921K,1,0,3512,4
1806,Player_1805,19,CM,Argentina,Club_5,€1M,2,2,2942,1
1807,Player_1806,21,CAM,Italy,Club_6,€2M,2,0,2699,0
1808,Player_1807,34,LM,Portugal,Club_7,€956K,1,1,2888,3
1809,Player_1808,21,RM,Netherlands,Club_8,€1M,0,0,1025,0
1810,Player_1809,17,LW,Belgium,Club_9,€2M,2,1,2567,4
1811,Player_1810,33,RW,England,Club_10,€996K,2,1,1674,3
1812,Player_1811,28,ST,Spain,Club_11,€2M,2,3,2683,1
1813,Player_1812,24,GK,Germany,Club_12,€629K,0,0,3380,5
1814,Player_1813,34,CB,France,Club_13,€334K,0,0,739,2
1815,Player_1814,28,LB,Brazil,Club_14,€640K,0,0,1545,1
1816,Player_1815,26,RB,Argentina,Club_15,€818K,0,1,468,0
1817,Player_1816,16,CDM,Italy,Club_16,€1M,2,1,2259,2
1818,Player_1817,22,CM,Portugal,Club_17,€1M,0,0,1135,5
1819,Player_1818,30,CAM,Netherlands,Club_18,€1M,1,1,1031,5
1820,Player_1819,16,LM,Belgium,Club_19,€1M,2,1,2851,4
1821,Player_1820,27,RM,England,Club_20,€801K,1,2,2524,5
1822,Player_1821,22,LW,Spain,Club_21,€972K,0,0,873,3
1823,Player_1822,30,RW,Germany,Club_22,€1M,0,0,459,3
1824,Player_1823,34,ST,France,Club_23,€1M,1,2,2300,4
1825,Player_1824,16,GK,Brazil,Club_24,€407K,1,0,1549,5
1826,Player_1825,32,CB,Argentina,Club_25,€849K,0,0,751,0
1827,Player_1826,32,LB,Italy,Club_26,€589K,0,0,1461,1
1828,Player_1827,18,RB,Portugal,Club_27,€799K,0,1,1777,2
1829,Player_1828,27,CDM,Netherlands,Club_28,€1M,0,0,3028,4
1830,Player_1829,21,CM,Belgium,Club_29,€1M,1,0,853,5
1831,Player_1830,26,CAM,England,Club_30,€1M,3,3,3732,0
1832,Player_1831,18,LM,Spain,Club_31,€1M,1,1,2283,0
1833,Player_1832,23,RM,Germany,Club_32,€1M,0,0,1329,2
1834,Player_1833,29,LW,France,Club_33,€1M,0,0,477,4
1835,Player_1834,29,RW,Brazil,Club_34,€2M,1,0,2726,1
1836,Player_1835,25,ST,Argentina,Club_35,€2M,3,0,3091,1
1837,Player_1836,17,GK,Italy,Club_36,€380K,2,0,2263,4
1838,Player_1837,29,CB,Portugal,Club_37,€1M,3,4,2902,3
1839,Player_1838,24,LB,Netherlands,Club_38,€515K,0,0,134,5
1840,Player_1839,18,RB,Belgium,Club_39,€1M,1,0,2952,1
1841,Player_1840,23,CDM,England,Club_40,€923K,1,0,1152,3
1842,Player_1841,31,CM,Spain,Club_41,€749K,0,0,409,4
1843,Player_1842,17,CAM,Germany,Club_42,€1M,2,0,1445,5
1844,Player_1843,21,LM,France,Club_43,€1M,1,0,1317,0
1845,Player_1844,27,RM,Brazil,Club_44,€1M,0,0,1269,4
1846,Player_1845,20,LW,Argentina,Club_45,€1M,0,0,3772,0
1847,Player_1846,17,RW,Italy,Club_46,€2M,1,0,1579,4
1848,Player_1847,31,ST,Portugal,Club_47,€1M,0,0,85,3
1849,Player_1848,20,GK,Netherlands,Club_48,€1M,4,1,2603,5
1850,Player_1849,30,CB,Belgium,Club_49,€1M,2,1,1865,3
1851,Player_1850,27,LB,England,Club_50,€1M,1,0,3446,5
1852,Player_1851,19,RB,Spain,Club_51,€585K,0,1,1469,4
1853,Player_1852,30,CDM,Germany,Club_52,€959K,0,0,377,0
1854,Player_1853,26,CM,France,Club_53,€2M,3,1,3461,4
1855,Player_1854,31,CAM,Brazil,Club_54,€1M,1,0,1680,0
1856,Player_1855,21,LM,Argentina,Club_55,€2M,1,1,1074,3
1857,Player_1856,29,RM,Italy,Club_56,€1M,1,0,241,2
1858,Player_1857,33,LW,Portugal,Club_57,€806K,1,0,3365,1
1859,Player_1858,27,RW,Netherlands,Club_58,€1M,1,1,919,3
1860,Player_1859,26,ST,Belgium,Club_59,€3M,1,0,1586,4
1861,Player_1860,28,GK,England,Club_60,€589K,3,2,2313,4
1862,Player_1861,26,CB,Spain,Club_61,€1M,5,2,3191,0
1863,Player_1862,31,LB,Germany,Club_62,€734K,3,2,2759,1
1864,Player_1863,30,RB,France,Club_63,€706K,1,0,1271,5
1865,Player_1864,30,CDM,Brazil,Club_64,€940K,0,0,69,3
1866,Player_1865,19,CM,Argentina,Club_65,€1M,0,1,2104,1
1867,Player_1866,26,CAM,Italy,Club_66,€2M,2,0,1405,1
1868,Player_1867,34,LM,Portugal,Club_67,€1M,2,3,2086,3
1869,Player_1868,30,RM,Netherlands,Club_68,€1M,0,0,2007,0
1870,Player_1869,19,LW,Belgium,Club_69,€1M,1,0,800,5
1871,Player_1870,28,RW,England,Club_70,€1M,2,1,3514,0
1872,Player_1871,34,ST,Spain,Club_71,€1M,0,0,1041,0
1873,Player_1872,17,GK,Germany,Club_72,€601K,0,0,2779,2
1874,Player_1873,29,CB,France,Club_73,€953K,0,0,824,1
1875,Player_1874,19,LB,Brazil,Club_74,€684K,1,0,755,2
1876,Player_1875,31,RB,Argentina,Club_75,€520K,1,1,2399,0
1877,Player_1876,35,CDM,Italy,Club_76,€960K,4,0,1995,5
1878,Player_1877,29,CM,Portugal,Club_77,€751K,1,0,1839,3
1879,Player_1878,30,CAM,Netherlands,Club_78,€1M,0,1,1321,1
1880,Player_1879,18,LM,Belgium,Club_79,€1M,1,1,2330,3
1881,Player_1880,23,RM,England,Club_80,€1M,2,0,1609,4
1882,Player_1881,31,LW,Spain,Club_81,€1M,0,0,109,1
1883,Player_1882,25,RW,Germany,Club_82,€1M,0,0,1016,3
1884,Player_1883,19,ST,France,Club_83,€2M,2,1,3251,0
1885,Player_1884,33,GK,Brazil,Club_84,€730K,3,0,1961,2
1886,Player_1885,17,CB,Argentina,Club_85,€862K,0,1,2591,3
1887,Player_1886,32,LB,Italy,Club_86,€617K,1,1,1769,5
1888,Player_1887,28,RB,Portugal,Club_87,€365K,0,0,24,4
1889,Player_1888,19,CDM,Netherlands,Club_88,€430K,0,0,842,0
1890,Player_1889,26,CM,Belgium,Club_89,€1M,1,1,2838,4
1891,Player_1890,22,CAM,England,Club_90,€1M,1,0,737,5
1892,Player_1891,27,LM,Spain,Club_91,€2M,2,2,2104,5
1893,Player_1892,25,RM,Germany,Club_92,€1M,0,0,179,2
1894,Player_1893,22,LW,France,Club_93,€2M,1,0,231,4
1895,Player_1894,28,RW,Brazil,Club_94,€2M,1,0,1917,5
1896,Player_1895,22,ST,Argentina,Club_95,€1M,0,0,342,3
1897,Player_1896,32,GK,Italy,Club_96,€417K,1,0,476,5
1898,Player_1897,25,CB,Portugal,Club_97,€1M,5,0,1822,5
1899,Player_1898,25,LB,Netherlands,Club_98,€878K,2,3,2623,3
1900,Player_1899,19,RB,Belgium,Club_99,€532K,0,1,454,0
1901,Player_1900,35,CDM,England,Club_100,€643K,0,0,1255,2
